Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2969,23,Male,Shirt,Clothing,96,Delaware,XL,Gray,Spring,4.8,No,Standard,No,No,33,Venmo,Monthly
2970,40,Male,Blouse,Clothing,84,Maine,M,Gray,Fall,3.4,Yes,Standard,No,No,50,Cash,Weekly
2971,46,Male,Coat,Outerwear,46,Montana,S,Violet,Fall,4.6,No,Next Day Air,No,Yes,39,Debit Card,Weekly
2972,59,Male,Jeans,Clothing,48,West Virginia,L,Gray,Fall,3.1,Yes,2-Day Ship,No,Yes,34,Bank Transfer,Annually
2973,34,Female,Skirt,Clothing,96,Kentucky,S,Maroon,Spring,2.6,Yes,Next Day Air,No,Yes,39,Bank Transfer,Fortnightly
2974,65,Female,Sweater,Clothing,60,West Virginia,M,Pink,Winter,4.9,No,Next Day Air,No,No,30,Credit Card,Weekly
2975,48,Female,Coat,Outerwear,98,Louisiana,L,Turquoise,Fall,3.4,No,Express,Yes,Yes,6,Bank Transfer,Bi-Weekly
2976,31,Female,Blouse,Clothing,93,Kentucky,S,Teal,Fall,2.7,Yes,Express,Yes,No,10,Cash,Weekly
2977,30,Female,Blouse,Clothing,73,Missouri,S,Black,Fall,4.7,No,Express,Yes,No,1,PayPal,Bi-Weekly
2978,70,Male,Handbag,Accessories,94,Louisiana,S,Pink,Fall,2.9,Yes,Free Shipping,No,No,17,Venmo,Weekly
2979,52,Female,Blouse,Clothing,58,Maine,XL,Gray,Fall,3.6,Yes,Next Day Air,No,Yes,4,PayPal,Weekly
2980,35,Male,Handbag,Accessories,25,Maine,S,Purple,Spring,4.5,Yes,2-Day Ship,No,No,39,Cash,Fortnightly
2981,53,Male,Blouse,Clothing,23,Rhode Island,XL,Gray,Summer,4.4,No,Next Day Air,No,No,34,Bank Transfer,Monthly
2982,62,Male,Coat,Outerwear,56,New York,S,White,Spring,3.5,No,Store Pickup,No,No,49,Venmo,Annually
2983,35,Female,Sweater,Clothing,12,Montana,XL,Olive,Summer,3.8,No,Free Shipping,Yes,Yes,49,Credit Card,Annually
2984,26,Female,Blouse,Clothing,46,Arkansas,M,White,Summer,4.7,Yes,Free Shipping,Yes,Yes,50,Venmo,Weekly
2985,24,Female,Blouse,Clothing,13,Oregon,XL,Black,Fall,3.4,No,Next Day Air,No,Yes,45,Cash,Quarterly
2986,57,Female,Sunglasses,Accessories,47,Massachusetts,XL,White,Spring,3.4,Yes,Next Day Air,Yes,Yes,3,Debit Card,Monthly
2987,65,Female,Handbag,Accessories,30,Massachusetts,XL,Black,Spring,5.0,Yes,Store Pickup,Yes,Yes,34,Credit Card,Fortnightly
2988,55,Male,Sneakers,Footwear,80,Kentucky,XL,Teal,Winter,2.8,No,2-Day Ship,Yes,No,19,Bank Transfer,Bi-Weekly
2989,33,Male,Blouse,Clothing,60,Arkansas,XL,Purple,Spring,2.7,Yes,Next Day Air,Yes,No,33,Credit Card,Weekly
2990,33,Male,Shoes,Footwear,77,Rhode Island,XL,Pink,Fall,4.9,No,Express,Yes,No,9,Venmo,Quarterly
2991,21,Male,Sandals,Footwear,93,New York,S,Maroon,Winter,3.6,Yes,Next Day Air,No,No,17,Venmo,Fortnightly
2992,60,Male,Pants,Clothing,49,Rhode Island,L,Purple,Spring,3.4,No,Next Day Air,No,Yes,40,Venmo,Monthly
2993,51,Male,Jeans,Clothing,53,Wyoming,L,Purple,Fall,4.8,No,Store Pickup,No,Yes,43,Cash,Monthly
2994,32,Male,Sweater,Clothing,59,Delaware,S,White,Spring,4.9,Yes,Store Pickup,No,Yes,6,PayPal,Fortnightly
2995,58,Female,Skirt,Clothing,12,Hawaii,S,Violet,Fall,4.5,Yes,Free Shipping,Yes,No,46,Bank Transfer,Fortnightly
2996,32,Female,Skirt,Clothing,38,Oregon,M,Gray,Summer,3.7,No,Express,No,No,4,Bank Transfer,Weekly
2997,21,Male,Shirt,Clothing,91,Hawaii,M,White,Summer,2.7,Yes,Store Pickup,Yes,No,11,Cash,Fortnightly
2998,24,Male,Sunglasses,Accessories,75,Massachusetts,L,Teal,Fall,3.5,Yes,Standard,Yes,No,5,Bank Transfer,Annually
2999,44,Male,Sandals,Footwear,43,Montana,L,Green,Spring,3.5,No,Next Day Air,Yes,No,28,Cash,Fortnightly
3000,39,Male,Sunglasses,Accessories,41,Missouri,XL,Turquoise,Summer,4.8,No,Standard,No,No,24,Debit Card,Weekly
3001,63,Female,Sunglasses,Accessories,78,Alabama,L,White,Winter,4.0,No,Next Day Air,No,Yes,38,Bank Transfer,Bi-Weekly
3002,48,Female,Jeans,Clothing,60,Mississippi,M,Teal,Summer,3.8,Yes,2-Day Ship,Yes,No,6,Venmo,Fortnightly
3003,24,Female,Jeans,Clothing,81,Maine,L,Silver,Summer,3.8,Yes,Next Day Air,Yes,No,30,Debit Card,Bi-Weekly
3004,61,Female,Sweater,Clothing,33,Arkansas,S,Turquoise,Fall,3.5,No,Express,No,Yes,16,Credit Card,Annually
3005,67,Male,Coat,Outerwear,42,West Virginia,XL,Pink,Summer,4.3,Yes,Free Shipping,No,No,33,PayPal,Weekly
3006,26,Female,Shorts,Clothing,85,Wyoming,S,Purple,Summer,2.7,Yes,Express,No,Yes,40,Cash,Monthly
3007,18,Female,Shirt,Clothing,43,New York,S,Teal,Summer,2.5,Yes,Free Shipping,No,No,43,PayPal,Fortnightly
3008,53,Male,Handbag,Accessories,15,Alabama,XL,Pink,Summer,3.8,No,Standard,Yes,Yes,7,Debit Card,Quarterly
3009,28,Female,Shorts,Clothing,15,Alabama,M,White,Summer,4.0,Yes,Store Pickup,Yes,No,23,Debit Card,Monthly
3010,44,Male,Pants,Clothing,79,Rhode Island,XL,Green,Winter,4.2,No,Express,No,Yes,31,Venmo,Fortnightly
3011,59,Male,Pants,Clothing,55,Missouri,XL,Maroon,Summer,2.7,Yes,Standard,Yes,No,43,Venmo,Bi-Weekly
3012,48,Male,Shoes,Footwear,92,Massachusetts,M,Green,Spring,4.9,No,2-Day Ship,No,No,35,Bank Transfer,Weekly
3013,48,Male,Dress,Clothing,22,Oregon,XL,Purple,Winter,2.8,No,Next Day Air,Yes,No,24,Bank Transfer,Annually
3014,59,Male,Shirt,Clothing,34,Kentucky,S,Violet,Fall,3.2,No,2-Day Ship,No,Yes,33,Credit Card,Fortnightly
3015,30,Male,Sandals,Footwear,13,Wyoming,M,Gold,Winter,4.7,No,Standard,No,No,35,Bank Transfer,Monthly
3016,66,Female,Blouse,Clothing,29,Louisiana,XL,Pink,Summer,3.3,No,Store Pickup,No,No,8,Cash,Weekly
3017,36,Male,Jeans,Clothing,40,Delaware,L,Pink,Spring,5.0,Yes,Standard,Yes,No,37,Cash,Weekly
3018,38,Male,Dress,Clothing,25,Mississippi,S,Gray,Spring,2.5,No,Express,No,Yes,34,Venmo,Annually
3019,36,Male,Skirt,Clothing,71,Wyoming,M,Gray,Spring,2.5,Yes,Standard,Yes,No,36,Bank Transfer,Bi-Weekly
3020,59,Male,Jeans,Clothing,36,New York,XL,Violet,Fall,2.9,No,Free Shipping,Yes,No,44,Credit Card,Annually
3021,21,Female,Handbag,Accessories,17,New York,S,Green,Spring,3.6,Yes,2-Day Ship,Yes,No,9,Bank Transfer,Annually
3022,67,Male,Shorts,Clothing,37,Arkansas,M,Charcoal,Spring,4.3,No,Express,No,No,39,PayPal,Monthly
3023,23,Male,Shoes,Footwear,21,Maine,M,Black,Spring,4.9,No,Free Shipping,No,No,9,Cash,Fortnightly
3024,59,Male,Sandals,Footwear,43,Delaware,M,Violet,Winter,4.7,Yes,Store Pickup,Yes,No,20,Cash,Quarterly
3025,54,Female,Shirt,Clothing,36,Kentucky,M,Gold,Fall,2.7,Yes,Store Pickup,No,Yes,27,Venmo,Annually
3026,32,Female,Shirt,Clothing,90,Wyoming,S,Turquoise,Fall,4.0,Yes,Free Shipping,No,No,34,Credit Card,Weekly
3027,52,Male,Handbag,Accessories,88,Rhode Island,XL,Violet,Spring,3.8,No,2-Day Ship,No,No,17,Cash,Monthly
3028,65,Male,Blouse,Clothing,15,Wyoming,XL,Turquoise,Fall,3.4,Yes,Next Day Air,Yes,Yes,3,Cash,Fortnightly
3029,64,Male,Dress,Clothing,12,Hawaii,XL,Black,Winter,2.7,No,Free Shipping,Yes,No,28,PayPal,Fortnightly
3030,20,Male,Jeans,Clothing,94,Oregon,L,Silver,Summer,4.7,No,2-Day Ship,Yes,No,27,Cash,Fortnightly
3031,29,Male,Blouse,Clothing,10,Rhode Island,L,Teal,Winter,2.8,Yes,Next Day Air,Yes,No,45,Debit Card,Monthly
3032,44,Female,Shoes,Footwear,92,Missouri,XL,Violet,Winter,2.5,No,Standard,Yes,No,41,Venmo,Bi-Weekly
3033,29,Male,Sneakers,Footwear,98,West Virginia,XL,Gray,Summer,4.5,No,Store Pickup,No,Yes,18,Cash,Quarterly
3034,20,Female,Coat,Outerwear,46,New York,XL,White,Winter,4.9,Yes,Free Shipping,No,Yes,42,Cash,Annually
3035,43,Male,Blouse,Clothing,89,Rhode Island,S,Gray,Fall,3.1,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly
3036,68,Male,Dress,Clothing,29,Wyoming,M,Gray,Summer,4.5,No,Free Shipping,No,Yes,13,Venmo,Annually
3037,49,Female,Sunglasses,Accessories,93,Wyoming,XL,Pink,Summer,4.9,No,Store Pickup,No,No,8,PayPal,Annually
3038,29,Male,Shorts,Clothing,81,Arkansas,XL,Olive,Summer,2.6,No,Next Day Air,No,No,33,Debit Card,Fortnightly
3039,65,Male,Shorts,Clothing,49,Mississippi,XL,Maroon,Spring,2.6,Yes,Express,No,No,16,Venmo,Fortnightly
3040,36,Male,Sneakers,Footwear,53,Louisiana,M,Charcoal,Fall,4.1,No,Express,No,No,18,Venmo,Weekly
3041,20,Male,Sneakers,Footwear,25,Missouri,L,Gray,Summer,4.2,No,Express,Yes,No,2,Venmo,Annually
3042,18,Male,Shirt,Clothing,93,Rhode Island,S,Olive,Winter,4.0,Yes,Express,No,No,41,Cash,Monthly
3043,37,Male,Shirt,Clothing,82,West Virginia,M,Turquoise,Winter,4.2,Yes,Store Pickup,Yes,No,4,Cash,Fortnightly
3044,54,Female,Shoes,Footwear,68,New York,S,Maroon,Winter,4.7,No,Next Day Air,No,No,12,Venmo,Weekly
3045,56,Male,Pants,Clothing,43,Kentucky,L,Gold,Spring,3.6,No,Express,No,No,30,PayPal,Annually
3046,24,Male,Sandals,Footwear,91,Missouri,XL,Pink,Spring,4.3,No,Standard,No,Yes,44,Cash,Fortnightly
3047,39,Male,Coat,Outerwear,68,Delaware,L,Teal,Summer,3.8,Yes,2-Day Ship,No,Yes,5,Cash,Quarterly
3048,36,Female,Dress,Clothing,50,Wyoming,S,Teal,Fall,4.6,Yes,Store Pickup,Yes,No,12,Bank Transfer,Weekly
3049,47,Female,Jeans,Clothing,63,Kentucky,L,Silver,Fall,3.2,Yes,Store Pickup,No,No,39,PayPal,Annually
3050,59,Female,Sunglasses,Accessories,66,New Hampshire,L,Silver,Winter,4.1,No,2-Day Ship,Yes,Yes,2,Venmo,Annually
3051,52,Male,Sandals,Footwear,67,Montana,S,Black,Spring,3.4,No,Standard,Yes,Yes,48,Bank Transfer,Monthly
3052,51,Male,Shirt,Clothing,84,Wyoming,M,Turquoise,Summer,4.2,Yes,Store Pickup,Yes,No,22,PayPal,Quarterly
3053,49,Male,Sweater,Clothing,23,Delaware,M,Black,Fall,3.2,Yes,Free Shipping,Yes,No,38,Debit Card,Annually
3054,26,Male,Pants,Clothing,62,Montana,M,Purple,Winter,2.9,Yes,Next Day Air,No,Yes,8,Cash,Fortnightly
3055,50,Male,Sweater,Clothing,15,Delaware,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,17,Bank Transfer,Quarterly
3056,47,Male,Blouse,Clothing,33,Delaware,M,White,Summer,3.5,Yes,Store Pickup,No,Yes,37,Cash,Fortnightly
3057,35,Male,Coat,Outerwear,14,Wyoming,L,Turquoise,Winter,3.4,Yes,Free Shipping,Yes,No,6,Venmo,Bi-Weekly
3058,30,Female,Dress,Clothing,35,Delaware,L,Gray,Summer,4.3,No,2-Day Ship,No,Yes,24,Credit Card,Fortnightly
3059,69,Male,Sunglasses,Accessories,28,Louisiana,L,Charcoal,Fall,2.9,Yes,Free Shipping,Yes,No,46,PayPal,Bi-Weekly
3060,25,Male,Blouse,Clothing,61,Massachusetts,S,White,Winter,2.5,No,Store Pickup,Yes,No,23,Bank Transfer,Bi-Weekly
3061,39,Male,Sandals,Footwear,44,Maine,XL,Gray,Summer,3.5,Yes,Express,No,No,22,Venmo,Bi-Weekly
3062,28,Male,Handbag,Accessories,57,Massachusetts,M,Olive,Summer,4.7,No,Free Shipping,No,Yes,2,PayPal,Fortnightly
3063,64,Female,Shirt,Clothing,72,Montana,M,Olive,Winter,3.7,Yes,Next Day Air,No,Yes,36,Bank Transfer,Monthly
3064,47,Female,Blouse,Clothing,48,West Virginia,XL,Silver,Winter,2.8,No,Standard,No,No,43,Venmo,Monthly
3065,59,Male,Sunglasses,Accessories,51,Mississippi,S,Violet,Fall,3.3,No,2-Day Ship,No,Yes,10,Debit Card,Bi-Weekly
3066,34,Female,Sneakers,Footwear,33,Maine,L,White,Winter,2.7,Yes,Store Pickup,Yes,Yes,2,Venmo,Annually
3067,63,Male,Coat,Outerwear,22,Louisiana,XL,Black,Spring,3.3,Yes,Store Pickup,Yes,No,45,Debit Card,Weekly
3068,29,Male,Pants,Clothing,29,Delaware,S,Turquoise,Spring,3.0,No,Store Pickup,Yes,No,0,Bank Transfer,Bi-Weekly
3069,18,Female,Dress,Clothing,46,Arkansas,L,Turquoise,Spring,3.2,Yes,Express,No,Yes,1,Debit Card,Bi-Weekly
3070,65,Female,Skirt,Clothing,26,Maine,S,Gray,Winter,3.0,No,2-Day Ship,Yes,Yes,16,Bank Transfer,Bi-Weekly
3071,39,Female,Shirt,Clothing,17,Alabama,S,Teal,Spring,3.3,Yes,2-Day Ship,No,No,7,Bank Transfer,Quarterly
3072,68,Male,Shorts,Clothing,33,West Virginia,L,Pink,Fall,4.5,No,Standard,No,No,37,PayPal,Bi-Weekly
3073,36,Male,Shorts,Clothing,18,West Virginia,S,Olive,Spring,2.5,No,Standard,Yes,No,15,Debit Card,Quarterly
3074,54,Female,Blouse,Clothing,26,Alabama,M,Maroon,Summer,3.6,Yes,Next Day Air,Yes,No,47,Debit Card,Quarterly
3075,61,Male,Jeans,Clothing,85,Oregon,L,Silver,Fall,4.3,No,Express,Yes,No,12,Cash,Bi-Weekly
3076,66,Female,Sweater,Clothing,45,New Hampshire,M,Gold,Spring,2.9,Yes,2-Day Ship,Yes,Yes,33,Bank Transfer,Weekly
3077,30,Male,Sandals,Footwear,74,Arkansas,M,Teal,Spring,3.0,Yes,Next Day Air,Yes,No,43,Credit Card,Annually
3078,29,Female,Pants,Clothing,100,Missouri,S,Teal,Winter,5.0,No,Standard,Yes,No,21,Debit Card,Bi-Weekly
3079,57,Male,Shoes,Footwear,29,West Virginia,L,Pink,Fall,4.2,Yes,2-Day Ship,Yes,No,2,PayPal,Quarterly
3080,58,Male,Jeans,Clothing,98,Montana,M,Violet,Fall,3.2,No,Express,No,Yes,13,Bank Transfer,Annually
3081,43,Female,Coat,Outerwear,75,Hawaii,S,Teal,Winter,3.4,Yes,2-Day Ship,No,No,35,Venmo,Monthly
3082,70,Female,Shoes,Footwear,54,Maine,M,Silver,Fall,2.8,Yes,Store Pickup,Yes,Yes,0,Venmo,Weekly
3083,45,Female,Handbag,Accessories,63,Massachusetts,XL,Gold,Summer,3.8,No,Next Day Air,No,No,29,Bank Transfer,Fortnightly
3084,50,Male,Sunglasses,Accessories,54,Wyoming,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,No,36,Debit Card,Fortnightly
3085,38,Male,Pants,Clothing,27,New York,S,Teal,Spring,3.3,Yes,Store Pickup,No,No,40,Credit Card,Weekly
3086,23,Female,Skirt,Clothing,95,Maine,L,Silver,Fall,2.9,No,Standard,Yes,No,42,Venmo,Quarterly
3087,43,Female,Shorts,Clothing,92,Mississippi,S,Black,Summer,4.9,No,2-Day Ship,No,No,30,Credit Card,Bi-Weekly
3088,60,Male,Sandals,Footwear,64,West Virginia,M,Green,Summer,4.6,No,Express,Yes,Yes,27,PayPal,Monthly
3089,24,Female,Pants,Clothing,38,Oregon,XL,Violet,Winter,3.2,Yes,Free Shipping,Yes,Yes,30,Credit Card,Monthly
3090,29,Female,Jeans,Clothing,44,Montana,S,Gray,Winter,3.3,No,2-Day Ship,Yes,Yes,39,Bank Transfer,Monthly
3091,26,Female,Sandals,Footwear,19,Wyoming,M,Silver,Spring,4.3,No,Free Shipping,No,No,28,Cash,Quarterly
3092,48,Female,Blouse,Clothing,65,New York,XL,Charcoal,Summer,2.9,No,Store Pickup,Yes,Yes,29,Bank Transfer,Fortnightly
3093,38,Female,Blouse,Clothing,68,Mississippi,S,Teal,Winter,4.3,Yes,Standard,Yes,No,18,Cash,Weekly
3094,33,Male,Shirt,Clothing,60,Missouri,M,Maroon,Winter,4.3,No,Free Shipping,Yes,Yes,17,PayPal,Annually
3095,18,Female,Sweater,Clothing,16,Maine,XL,Turquoise,Spring,4.2,No,2-Day Ship,Yes,Yes,18,Cash,Annually
3096,34,Female,Sandals,Footwear,12,New Hampshire,L,Gray,Summer,2.7,Yes,Standard,No,Yes,42,PayPal,Fortnightly
3097,42,Female,Sandals,Footwear,19,Kentucky,L,Silver,Winter,3.0,No,Store Pickup,No,No,2,Venmo,Quarterly
3098,33,Male,Blouse,Clothing,65,New York,L,Violet,Winter,3.2,No,2-Day Ship,Yes,No,4,PayPal,Quarterly
3099,46,Male,Blouse,Clothing,82,Hawaii,S,Charcoal,Spring,4.8,No,Standard,Yes,Yes,21,Debit Card,Annually
3100,66,Female,Shorts,Clothing,24,Rhode Island,L,Maroon,Winter,2.7,No,Express,No,Yes,16,Debit Card,Monthly
3101,35,Female,Shoes,Footwear,34,West Virginia,S,Gray,Fall,2.8,No,Free Shipping,Yes,No,44,Venmo,Bi-Weekly
3102,39,Male,Shirt,Clothing,54,Montana,S,Green,Winter,3.7,No,Standard,Yes,Yes,0,Venmo,Bi-Weekly
3103,37,Male,Shirt,Clothing,14,Missouri,L,Green,Spring,3.3,Yes,2-Day Ship,No,Yes,47,Cash,Quarterly
3104,55,Female,Dress,Clothing,85,Oregon,L,Black,Spring,4.5,No,Standard,Yes,Yes,37,Bank Transfer,Fortnightly
3105,64,Male,Shoes,Footwear,83,Louisiana,S,Green,Winter,4.9,No,Standard,Yes,Yes,10,Bank Transfer,Annually
3106,54,Female,Coat,Outerwear,100,Rhode Island,M,Violet,Spring,3.8,No,Free Shipping,Yes,No,45,Cash,Monthly
3107,18,Female,Shoes,Footwear,29,Hawaii,L,Violet,Spring,3.2,No,Standard,Yes,No,27,PayPal,Fortnightly
3108,34,Male,Jeans,Clothing,71,Louisiana,XL,Violet,Fall,4.6,No,2-Day Ship,Yes,Yes,2,PayPal,Weekly
3109,59,Male,Sunglasses,Accessories,31,Oregon,XL,Turquoise,Summer,3.0,No,Next Day Air,No,No,39,Cash,Bi-Weekly
3110,41,Male,Dress,Clothing,59,New York,XL,Olive,Winter,2.5,Yes,2-Day Ship,Yes,No,3,Cash,Annually
3111,62,Female,Sunglasses,Accessories,38,Hawaii,S,Teal,Spring,3.0,Yes,Free Shipping,No,Yes,3,Cash,Bi-Weekly
3112,33,Female,Dress,Clothing,41,New Hampshire,XL,Maroon,Fall,4.1,Yes,Standard,No,Yes,37,PayPal,Fortnightly
3113,21,Male,Sweater,Clothing,96,Oregon,XL,Violet,Fall,2.6,No,2-Day Ship,No,Yes,5,Credit Card,Annually
3114,60,Male,Sneakers,Footwear,10,Louisiana,S,Teal,Spring,4.1,No,Next Day Air,No,Yes,48,Venmo,Weekly
3115,25,Male,Sunglasses,Accessories,77,New Hampshire,M,Black,Spring,3.0,No,Standard,No,No,44,Venmo,Fortnightly
3116,47,Female,Coat,Outerwear,64,Kentucky,L,Silver,Winter,3.8,Yes,Store Pickup,Yes,No,3,Bank Transfer,Annually
3117,37,Male,Blouse,Clothing,80,Montana,S,Pink,Spring,3.4,Yes,Free Shipping,No,No,18,PayPal,Weekly
3118,28,Female,Shoes,Footwear,83,Missouri,S,Green,Spring,3.2,No,Standard,No,Yes,23,Credit Card,Fortnightly
3119,43,Male,Jeans,Clothing,86,Maine,XL,Pink,Winter,4.0,Yes,Store Pickup,No,Yes,26,Venmo,Annually
3120,61,Female,Sneakers,Footwear,88,Kentucky,M,Turquoise,Winter,3.6,No,2-Day Ship,Yes,Yes,49,Venmo,Quarterly
3121,50,Male,Coat,Outerwear,52,Hawaii,S,Teal,Winter,3.2,No,Free Shipping,Yes,Yes,21,Venmo,Monthly
3122,63,Male,Dress,Clothing,95,Oregon,M,Gold,Summer,2.6,Yes,2-Day Ship,No,Yes,12,Cash,Weekly
3123,67,Female,Sandals,Footwear,64,Alabama,L,Olive,Fall,3.6,No,Next Day Air,No,No,13,PayPal,Weekly
3124,37,Female,Shirt,Clothing,41,West Virginia,XL,Charcoal,Spring,4.0,Yes,Next Day Air,Yes,Yes,10,Credit Card,Quarterly
3125,62,Female,Handbag,Accessories,15,Kentucky,M,Purple,Winter,4.6,Yes,Standard,Yes,Yes,0,Cash,Bi-Weekly
3126,25,Female,Pants,Clothing,40,West Virginia,S,Green,Fall,2.5,Yes,2-Day Ship,No,No,31,Bank Transfer,Annually
3127,58,Female,Handbag,Accessories,55,Rhode Island,XL,Pink,Winter,3.9,No,Next Day Air,No,No,17,Cash,Weekly
3128,36,Female,Sneakers,Footwear,38,Missouri,XL,Teal,Winter,3.6,Yes,Express,Yes,No,44,Venmo,Bi-Weekly
3129,41,Female,Shorts,Clothing,23,Kentucky,L,Charcoal,Winter,2.9,No,Standard,Yes,No,50,Venmo,Monthly
3130,57,Female,Skirt,Clothing,52,Oregon,S,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,42,Cash,Quarterly
3131,32,Female,Sneakers,Footwear,55,Montana,S,Olive,Winter,2.9,No,2-Day Ship,No,No,5,Bank Transfer,Monthly
3132,32,Female,Sneakers,Footwear,42,Louisiana,M,Violet,Fall,4.8,No,Store Pickup,Yes,Yes,32,PayPal,Quarterly
3133,26,Male,Shirt,Clothing,38,New York,L,Purple,Fall,4.4,Yes,2-Day Ship,Yes,No,11,Bank Transfer,Annually
3134,48,Female,Blouse,Clothing,11,Wyoming,L,Gold,Spring,4.1,No,Express,Yes,No,25,Bank Transfer,Fortnightly
3135,27,Male,Sweater,Clothing,50,Massachusetts,M,Maroon,Fall,3.7,Yes,2-Day Ship,No,Yes,5,Credit Card,Quarterly
3136,47,Male,Shorts,Clothing,50,Mississippi,XL,Olive,Spring,4.3,Yes,Store Pickup,No,No,23,Cash,Bi-Weekly
3137,65,Female,Sunglasses,Accessories,83,Montana,L,Charcoal,Winter,4.1,No,Store Pickup,No,No,1,Bank Transfer,Bi-Weekly
3138,56,Female,Shoes,Footwear,80,Delaware,M,Olive,Spring,4.4,No,Next Day Air,Yes,Yes,16,PayPal,Annually
3139,41,Female,Handbag,Accessories,60,Maine,M,Gold,Fall,4.5,Yes,Express,Yes,Yes,22,Bank Transfer,Bi-Weekly
3140,44,Male,Blouse,Clothing,71,Kentucky,XL,Gold,Winter,4.0,No,Store Pickup,No,No,1,Credit Card,Monthly
3141,62,Male,Blouse,Clothing,75,Louisiana,M,Charcoal,Summer,2.7,Yes,2-Day Ship,No,No,17,Credit Card,Annually
3142,53,Male,Sandals,Footwear,35,Alabama,S,Charcoal,Fall,4.4,No,Express,No,Yes,29,PayPal,Bi-Weekly
3143,48,Male,Handbag,Accessories,27,Maine,M,Gold,Summer,4.6,Yes,Store Pickup,Yes,No,32,Venmo,Quarterly
3144,66,Male,Coat,Outerwear,52,Arkansas,S,Gray,Summer,3.0,No,Next Day Air,No,Yes,41,Debit Card,Quarterly
3145,52,Male,Pants,Clothing,67,Montana,M,Pink,Winter,3.2,No,Next Day Air,No,Yes,22,Credit Card,Quarterly
3146,69,Female,Skirt,Clothing,38,Oregon,L,Pink,Fall,4.3,No,2-Day Ship,Yes,No,41,Debit Card,Quarterly
3147,60,Male,Sneakers,Footwear,79,Arkansas,S,Purple,Spring,4.2,No,Store Pickup,No,No,12,Credit Card,Quarterly
3148,70,Male,Sweater,Clothing,43,Delaware,S,Maroon,Fall,4.2,Yes,2-Day Ship,No,No,1,Bank Transfer,Weekly
3149,31,Female,Blouse,Clothing,85,Oregon,L,Pink,Spring,4.8,No,2-Day Ship,No,Yes,28,Cash,Bi-Weekly
3150,66,Female,Dress,Clothing,81,Alabama,XL,Purple,Fall,3.3,Yes,Express,Yes,No,30,Credit Card,Monthly
3151,33,Male,Shirt,Clothing,24,Montana,XL,Charcoal,Winter,4.4,Yes,Next Day Air,No,No,21,Debit Card,Annually
3152,61,Female,Sandals,Footwear,95,Delaware,XL,Silver,Fall,2.9,No,Free Shipping,No,No,0,Debit Card,Monthly
3153,66,Male,Shoes,Footwear,91,Mississippi,M,Gold,Fall,3.4,No,Free Shipping,Yes,No,42,PayPal,Fortnightly
3154,56,Male,Jeans,Clothing,33,Maine,L,Purple,Winter,3.3,No,Next Day Air,No,No,32,Bank Transfer,Fortnightly
3155,68,Female,Sandals,Footwear,88,Kentucky,S,Olive,Fall,3.5,Yes,Next Day Air,Yes,No,15,Cash,Annually
3156,23,Female,Shirt,Clothing,28,Mississippi,XL,Maroon,Summer,4.4,Yes,Free Shipping,No,Yes,1,Debit Card,Annually
3157,51,Male,Shoes,Footwear,98,New York,M,Olive,Summer,3.3,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually
3158,46,Female,Sunglasses,Accessories,10,Missouri,XL,Olive,Fall,4.3,Yes,2-Day Ship,No,No,12,PayPal,Fortnightly
3159,51,Female,Jeans,Clothing,72,Wyoming,L,Purple,Fall,2.8,No,Next Day Air,No,Yes,30,Cash,Weekly
3160,63,Female,Shirt,Clothing,62,Rhode Island,XL,Turquoise,Winter,4.4,Yes,Next Day Air,No,Yes,15,Bank Transfer,Annually
3161,41,Female,Skirt,Clothing,73,Montana,S,Charcoal,Winter,4.2,Yes,Standard,Yes,No,27,Venmo,Fortnightly
3162,22,Female,Sweater,Clothing,64,Wyoming,L,Teal,Fall,4.0,No,Next Day Air,No,Yes,47,Credit Card,Annually
3163,54,Male,Jeans,Clothing,33,Missouri,XL,Gold,Spring,2.8,No,Next Day Air,No,No,2,Bank Transfer,Quarterly
3164,25,Male,Sweater,Clothing,60,New York,S,Violet,Summer,3.8,No,Next Day Air,Yes,No,29,Cash,Monthly
3165,21,Female,Skirt,Clothing,32,Montana,L,Turquoise,Winter,5.0,Yes,2-Day Ship,Yes,No,48,Credit Card,Bi-Weekly
3166,53,Male,Sunglasses,Accessories,66,Louisiana,L,Silver,Summer,2.8,No,Next Day Air,Yes,Yes,22,PayPal,Annually
3167,50,Female,Jeans,Clothing,33,Massachusetts,S,Green,Summer,2.7,Yes,2-Day Ship,Yes,No,1,Venmo,Quarterly
3168,30,Female,Coat,Outerwear,93,New Hampshire,M,Green,Winter,3.0,No,Free Shipping,No,Yes,35,Debit Card,Bi-Weekly
3169,54,Female,Shorts,Clothing,47,Wyoming,L,Silver,Winter,4.6,No,Express,Yes,Yes,46,Credit Card,Weekly
3170,52,Female,Sweater,Clothing,30,Arkansas,L,Teal,Fall,3.6,Yes,Free Shipping,No,No,30,Credit Card,Bi-Weekly
3171,27,Female,Sweater,Clothing,99,Alabama,S,Silver,Fall,3.8,Yes,Free Shipping,Yes,Yes,2,Credit Card,Monthly
